"Matrix Size","Save Time","Dot Product Time"
640,0.30871295928955,1.6213672161102
650,0.29794597625732,1.6752259731293
660,0.30618906021118,1.7051889896393
670,0.31867408752441,1.7549500465393
680,0.33202886581421,1.8330750465393
690,0.34574580192566,1.8767879009247
700,0.35869383811951,1.9531300067902
710,0.36732506752014,2.0948150157928
720,0.37525510787964,2.0421161651611
730,0.37985110282898,2.0849940776825
740,0.40385389328003,2.147118806839
750,0.40903401374817,2.2272789478302
760,0.42568182945251,2.272647857666
770,0.43016910552979,2.4079360961914
780,0.43346905708313,2.3872711658478
790,0.43992495536804,2.4340310096741
800,0.45721197128296,2.5015549659729
810,0.47933483123779,2.5767090320587
820,0.49970602989197,2.7334349155426
830,0.52822089195251,2.7044098377228
840,0.52239203453064,2.7634100914001
850,0.52411007881165,2.8050539493561
860,0.54147791862488,2.8757610321045
870,0.53525400161743,3.0455989837646
880,0.5538341999054,2.9938080310822
890,0.57119011878967,3.0990080833435
900,0.60115098953247,3.2001309394836
910,0.61598801612854,3.3023271560669
920,0.65594601631165,3.2866649627686
930,0.63589382171631,3.3478050231934
940,0.63506889343262,3.4180910587311
950,0.64400100708008,3.6217370033264
960,0.66119909286499,3.5845680236816
970,0.6914529800415,3.6552670001984
980,0.67357492446899,3.7220270633698
990,0.71388006210327,3.8374030590057
1000,0.74187088012695,3.894947052002
1010,0.76549482345581,4.0148658752441
1020,0.77478098869324,5.4227759838104
1030,0.85217595100403,4.2129819393158
1040,0.78456521034241,4.4176599979401
1050,0.80526089668274,4.4573860168457
1060,0.81853795051575,4.371738910675
1070,0.81107497215271,4.4737050533295
1080,0.84811782836914,4.7602767944336
1090,0.88993883132935,4.6786189079285
1100,0.86757707595825,4.9140629768372
1110,0.90964794158936,4.9322130680084
1120,0.93610811233521,5.0364120006561
1130,0.96170115470886,5.4252951145172
1140,1.0551540851593,5.5392169952393
1150,0.96814203262329,5.216864824295
1160,1.00510597229,5.4329090118408
1170,1.0084590911865,5.3820660114288
1180,0.98618412017822,5.5381848812103
1190,1.0429580211639,5.5276780128479
1200,1.0123481750488,5.5909361839294
1210,1.0429840087891,5.7059140205383
1220,1.096745967865,5.7793838977814
1230,1.1018259525299,6.1592199802399
1240,1.1485989093781,6.0044491291046
1250,1.1309881210327,6.2632880210876
1260,1.1794519424438,6.1305480003357
1270,1.1658029556274,6.279923915863
1280,1.2638108730316,6.3819890022278
1290,1.2158689498901,6.5431060791016
1300,1.2894079685211,6.5734009742737
1310,1.3202059268951,6.7522878646851
1320,1.3042020797729,6.7056789398193
1330,1.3036119937897,6.9032919406891
1340,1.2892711162567,6.9413669109344
1350,1.3595199584961,7.209930896759
1360,1.3875169754028,7.1907579898834
1370,1.3808920383453,7.4216289520264
1380,1.4357249736786,7.4305310249329
1390,1.4289758205414,7.5389051437378
1400,1.4080197811127,7.4790780544281
1410,1.4226942062378,7.7353720664978
1420,1.4734790325165,7.8757300376892
1430,1.5316691398621,7.9597771167755
1440,1.5483047962189,8.0338821411133
1450,1.4985301494598,8.1077101230621
1460,1.5865478515625,8.333967924118
1470,1.5519468784332,8.5499420166016
1480,1.6351180076599,8.5024309158325
1490,1.6486060619354,8.6525049209595
1500,1.6194658279419,8.76673579216
1510,1.7130517959595,8.8432829380035
1520,1.7635979652405,8.9292440414429
1530,1.6632809638977,9.0972080230713
1540,1.6876549720764,9.16335105896
1550,1.7972919940948,9.2677369117737
1560,1.7846410274506,9.5694031715393
1570,1.7924787998199,9.5029449462891
1580,1.7910177707672,9.5716028213501
1590,1.8668599128723,9.7787780761719
1600,1.8525860309601,10.014323949814
1610,1.9180119037628,10.035454034805
1620,1.9978201389313,10.491066932678
1630,2.0271370410919,10.679860115051
1640,2.128319978714,11.030662059784
1650,2.0531740188599,10.55655002594
1660,2.1004710197449,10.918795108795
1670,2.178395986557,10.828242063522
1680,2.0341129302979,10.954442024231
1690,2.2759099006653,11.022525072098
1700,2.0759239196777,11.393774986267
1710,2.0611670017242,11.32329916954
1720,2.2388458251953,11.383840084076
1730,2.2630240917206,11.6550989151
1740,2.1731860637665,11.722275018692
1750,2.2539851665497,11.822943210602
1760,2.3208830356598,12.005222082138
1770,2.3278861045837,12.129119157791
1780,2.2980659008026,12.284359931946
1790,2.3807618618011,12.481374025345
1800,2.4080941677094,12.640592813492
1810,2.3478140830994,12.787165880203
1820,2.4129981994629,12.833045005798
1830,2.4924721717834,12.990786075592
1840,2.4883790016174,13.164500951767
1850,2.5444269180298,13.256425857544
1860,2.5795879364014,13.526655912399
1870,2.7158160209656,15.005063056946
1880,2.5760531425476,14.102113008499
1890,2.5644900798798,13.817013025284
1900,2.7107450962067,15.128758907318
1910,2.782958984375,15.077749967575
1920,2.7577838897705,14.251640796661
1930,2.8085339069366,18.930986166
1940,2.927384853363,19.705996990204
1950,2.8522620201111,19.182614088058
1960,2.8163199424744,20.388632774353
1970,2.8172719478607,17.766479969025
1980,2.983913898468,18.117523908615
1990,2.8346099853516,18.729360103607
2000,2.938355922699,20.035108089447
2010,3.0661709308624,22.764573097229
2020,3.007707118988,20.254212141037
2030,3.1634178161621,26.835862874985
2040,2.9777920246124,19.19348692894
2050,3.0690400600433,16.480647087097
2060,3.1689331531525,16.70957493782
2070,3.1984560489655,17.727098941803
2080,3.3243010044098,23.334681987762
2090,4.5886700153351,22.861830949783
2100,3.2476499080658,17.386066913605
2110,3.4462900161743,18.560212135315
2120,4.4970469474792,18.674865007401
2130,3.4986751079559,18.977783918381
2140,3.4328761100769,17.930434942245
2150,3.4209249019623,17.87012386322
2160,3.481018781662,18.061325788498
2170,3.5317368507385,18.559949874878
2180,3.5904829502106,18.4143679142
2190,3.596519947052,20.111963033676
2200,3.735965013504,19.282745838165
2210,3.5687880516052,18.921784162521
2220,3.7222609519958,19.456639051437
2230,3.7621269226074,20.851167917252
2240,3.9127149581909,21.30751490593
2250,3.7897698879242,19.769253015518
2260,3.7943978309631,19.842797994614
2270,3.8523819446564,20.216711044312
2280,3.8598639965057,20.253702163696
2290,3.9260351657867,20.353892087936
2300,3.9639730453491,20.619358778
2310,3.9305329322815,20.808837175369
2320,3.9948539733887,20.824851036072
2330,4.0208909511566,21.271032094955
2340,4.1352169513702,21.679553031921
2350,4.2311198711395,23.35474395752
2360,5.5032088756561,22.642594099045
2370,4.1891391277313,23.840348005295
2380,4.2193858623505,22.229105949402
2390,4.3288238048553,22.500945091248
2400,4.2821118831635,22.994822978973
2410,4.2900869846344,22.390520095825
2420,4.3315150737762,23.106990814209
2430,4.4714381694794,23.13831114769
2440,4.4112949371338,24.365908145905
2450,4.5021691322327,24.380188941956
2460,4.5039989948273,24.029414892197
2470,4.5501720905304,24.732043981552
2480,4.6381099224091,26.118558883667
2490,4.7619469165802,24.769628047943
2500,4.6661849021912,27.036724090576
2510,4.9109299182892,25.576458215714
2520,4.7258269786835,25.499186992645
2530,4.8104021549225,26.887411117554
2540,4.8927359580994,26.379085063934
2550,4.9105269908905,28.018144130707
2560,4.9951429367065,26.340992927551
2570,5.0390729904175,26.745085954666
2580,5.0266230106354,26.817427158356
2590,5.0696709156036,26.465352058411
2600,5.080461025238,26.549849033356
2610,5.2025790214539,27.104084014893
2620,5.1523358821869,26.84504199028
2630,5.2250809669495,26.859340906143
2640,5.2143659591675,26.988455057144
2650,5.2573478221893,27.312865972519
2660,5.3160889148712,27.504118919373
2670,5.4057409763336,27.842602014542
2680,5.4838240146637,28.864382982254
2690,5.4698309898376,28.583989858627
2700,5.4728760719299,29.182986021042
2710,5.515429019928,28.949573993683
2720,5.4821989536285,28.916416168213
2730,5.6031498908997,29.105393886566
2740,5.5541729927063,29.440207958221
2750,5.6670739650726,29.886470794678
2760,5.6770710945129,30.331604003906
2770,5.8213260173798,30.106813192368
2780,5.8045909404755,30.529696941376
2790,5.7906420230865,30.616207122803
2800,5.8636078834534,30.721603870392
2810,5.9886200428009,30.777647018433
2820,5.9409730434418,31.353823184967
2830,5.9207801818848,31.283214092255
2840,6.0694959163666,31.369495153427
2850,6.1524119377136,31.828451871872
2860,6.1739368438721,32.144834041595
2870,6.2256460189819,32.361883163452
2880,6.2940201759338,32.352391958237
2890,6.2814788818359,32.760260105133
2900,6.3197000026703,32.529363155365
2910,6.371013879776,33.284559011459
2920,6.338497877121,33.330097913742
2930,6.4476461410522,33.543898105621
2940,6.3967678546906,33.804104089737
2950,6.5242929458618,40.918711900711
2960,6.568578004837,42.04594707489
2970,7.1604828834534,44.66348195076
2980,6.5583391189575,39.822453022003
2990,6.7753069400787,41.968326091766
3000,6.7592940330505,42.280847072601
3010,6.9495530128479,42.435894966125
3020,6.7310879230499,43.000907897949
3030,6.9363701343536,43.130424976349
3040,7.0320219993591,43.373399972916
3050,6.9882121086121,44.004765987396
3060,7.1113421916962,44.204061031342
3070,7.0274419784546,44.498162984848
3080,7.1775228977203,36.710743904114
3090,7.0634608268738,37.174864053726
3100,7.4111049175262,37.142803907394
3110,7.312155008316,38.032607078552
3120,7.3450210094452,37.798459768295
3130,7.3271560668945,38.312084197998
3140,7.580549955368,38.478224992752
3150,7.4621949195862,38.969928026199
3160,7.4087240695953,39.719501972198
3170,7.5358259677887,40.350168943405
3180,7.7223789691925,39.760563850403
3190,7.7648251056671,40.503283977509
3200,7.9746649265289,40.100801944733
3210,7.9260869026184,40.808475017548
3220,7.773472070694,41.42253112793
3230,7.9665470123291,41.261080980301
3240,7.9528210163116,41.42733502388
3250,8.0507979393005,41.783668041229
3260,8.1162149906158,41.937788009644
3270,8.0869600772858,44.938451051712
3280,7.9961221218109,42.358731985092
3290,8.322319984436,42.549355983734
3300,8.2159929275513,42.903708934784
3310,8.4717769622803,43.396543979645
3320,8.3796639442444,43.555284976959
3330,8.5885720252991,43.715643882751
3340,8.4547181129456,43.680124044418
3350,8.5420658588409,43.979616880417
3360,8.5802400112152,44.376065015793
3370,8.7009909152985,44.394002914429
3380,8.6626968383789,45.155454874039
3390,8.7127511501312,44.909003973007
3400,8.8587379455566,45.121706962585
3410,8.9282929897308,45.634358882904
3420,8.9708259105682,45.858199119568
3430,8.854798078537,46.526962041855
3440,8.9773900508881,46.119647026062
3450,8.8576300144196,47.008450031281
3460,9.2110059261322,49.993288993835
3470,9.1745331287384,50.561400175095
3480,9.2731590270996,50.473819971085
3490,9.2005090713501,50.68258190155
3500,9.3218491077423,51.191562891006
3510,9.333508014679,52.276084899902
3520,9.2797179222107,52.40198802948
3530,9.2917079925537,53.082778930664
3540,9.4501099586487,53.299039840698
3550,9.5876479148865,54.277682781219
3560,9.3821699619293,54.380907058716
3570,9.5950288772583,54.18224811554
3580,9.6569240093231,56.082087993622
3590,9.7134649753571,52.137768983841
3600,9.750746011734,52.271055936813
3610,9.781457901001,53.631760835648
3620,9.9129710197449,53.209661006927
3630,9.7661809921265,54.09096288681
3640,10.025907993317,54.099697113037
3650,10.005529880524,54.889031887054
3660,10.11700797081,54.720706939697
3670,10.091291189194,55.355158090591
3680,10.356997966766,55.315398931503
3690,10.195508956909,55.597759008408
3700,10.344727039337,56.247841835022
3710,10.212838888168,56.272029161453
3720,10.524739027023,57.601178884506
3730,10.480364084244,57.820624113083
3740,10.362408876419,58.492053985596
3750,10.5831990242,58.661849021912
3760,10.514398813248,59.382691144943
3770,10.736600875854,59.481322050095
3780,10.642944097519,59.708261013031
3790,10.799093008041,59.611508131027
3800,10.694406986237,59.978512048721
3810,11.00817322731,60.566851139069
3820,10.902420043945,61.21625995636
3830,11.091808080673,61.292109966278
3840,11.061063051224,62.355278968811
3850,10.857110023499,61.149035930634
3860,11.257683038712,61.361231088638
3870,11.182601928711,62.161849975586
3880,11.430767774582,61.617573976517
3890,11.325643062592,62.521806001663
3900,11.418730020523,63.718544006348
3910,11.539354085922,63.400758981705
3920,11.702190160751,62.926867008209
3930,11.415580034256,63.398858070374
3940,11.688263893127,63.952751874924
3950,11.801994085312,64.873800992966
3960,11.898559093475,64.172173023224
3970,11.588350057602,80.026575088501
3980,11.817879915237,80.279206037521
3990,12.033858060837,80.595607042313
4000,12.158946037292,81.081215858459
4010,12.341932058334,82.072447776794
4020,12.30067896843,81.989671945572
4030,12.303399085999,82.720848083496
4040,12.338413953781,83.270783185959
4050,12.407543182373,83.667050123215
4060,12.585747003555,84.131228923798
4070,12.410538911819,86.034497976303
4080,12.468618154526,85.04160618782
4090,12.604056835175,85.404778003693
4100,12.509783029556,69.854338884354
4110,12.931095123291,70.615104198456
4120,12.720051050186,71.390920162201
4130,12.911862134933,71.179497003555
4140,12.838969945908,71.881808996201
4150,12.937119960785,71.561703920364
4160,13.049961090088,72.466918945312
4170,13.120301008224,72.386052131653
4180,13.113191843033,73.283663988113
4190,12.960655927658,74.014975070953
4200,13.450026035309,73.490028858185
4210,13.144863128662,74.035624980927
4220,13.236143112183,73.819817066193
4230,13.28505396843,76.177932024002
4240,13.364921808243,76.295672893524
4250,13.462864875793,76.872430086136
4260,13.512969970703,77.240155935287
4270,13.635466098785,77.63955616951
4280,13.745676040649,78.888808012009
4290,14.725472211838,79.095055103302
4300,14.919326066971,79.48184800148
4310,14.027151107788,79.190780878067
4320,14.102998018265,80.609251976013
4330,13.867136955261,80.194253921509
4340,14.081628084183,81.305611133575
4350,14.057815074921,80.682237863541
4360,14.321480035782,79.16516494751
4370,14.727082014084,80.688471078873
4380,15.293114185333,80.998236179352
4390,14.29035115242,80.072786092758
4400,14.526148080826,81.153882980347
4410,14.397475004196,81.235943078995
4420,14.462225914001,81.928648948669
4430,14.782210111618,82.188819885254
4440,14.838160037994,82.543458938599
4450,15.96500992775,83.51821398735
4460,15.519290924072,84.601793050766
4470,15.695865869522,83.50456905365
4480,15.074917078018,84.495203971863
4490,15.212986946106,96.122045993805
4500,15.261645793915,97.671919107437
4510,15.261487007141,96.521316051483
4520,15.273764848709,97.21657204628
4530,15.426280975342,97.839974164963
4540,15.602435827255,98.211699962616
4550,16.125157833099,100.10911893845
4560,15.400713920593,99.01692700386
4570,15.844260931015,99.924993038177
4580,15.652021884918,100.52252912521
4590,16.01349401474,112.2392809391
4600,15.918950796127,104.78521895409
4610,16.043506860733,92.096014976501
4620,16.025121927261,91.481842041016
4630,16.015971183777,90.744843006134
4640,16.411547899246,92.715955018997
4650,16.088541030884,96.880072116852
4660,16.827822208405,95.78587603569
4670,16.398818969727,97.099565982819
4680,16.744125843048,95.437431097031
4690,16.404757022858,97.885096073151
4700,17.332369089127,98.598865032196
4710,16.780814886093,102.73440098763
4720,17.064749002457,97.804964780807
4730,16.987358093262,98.451668024063
4740,17.125334978104,100.67678999901
4750,17.65860414505,102.50446891785
4760,18.01416516304,103.95516777039
4770,17.192098855972,102.6216199398
4780,17.119714021683,103.70247983932
4790,17.358829975128,103.45590996742
4800,17.342759132385,104.85984587669
4810,17.276138067245,105.41530108452
4820,17.356034994125,104.74947595596
4830,17.646560907364,105.26286005974
4840,17.712467193604,104.66163706779
4850,17.702900886536,106.65486884117
4860,17.678247213364,106.41606092453
4870,17.585633993149,105.44592404366
4880,17.739481925964,106.46320199966
4890,17.966917037964,113.28238081932
4900,18.434702157974,106.24599194527
4910,19.241581201553,107.88824391365
4920,19.426081895828,106.72238087654
4930,18.947118997574,119.30768895149
4940,21.114177942276,112.52747583389
4950,18.956328868866,109.04980802536
4960,19.99599814415,107.38759994507
4970,18.493741989136,106.63276290894
4980,18.400896072388,107.77007889748
4990,18.50968003273,107.60634207726
